report_id,tpcds_id,instance_id,template_id,query_id,sql
85,23,4,119,1771,SELECT * FROM (select * from subquery554345) WHERE rownum <= 100
85,24,4,120,1772,"create table subquery823007 as SELECT SUBSTR(i_item_desc, 1, 30) AS itemdesc, i_item_sk AS item_sk, d_date AS solddate, COUNT(*) AS cnt FROM store_sales, date_dim, item WHERE ss_sold_date_sk = d_date_sk AND ss_item_sk = i_item_sk AND d_year IN (2000 + 2) GROUP BY SUBSTR(i_item_desc, 1, 30), i_item_sk, d_date HAVING COUNT(*) > 4"
85,24,4,121,1773,"create table subquery619536 as SELECT c_customer_sk, SUM(ss_quantity * ss_sales_price) AS csales FROM store_sales, customer, date_dim WHERE ss_customer_sk = c_customer_sk AND ss_sold_date_sk = d_date_sk AND d_year IN (2000 + 2, 2000 + 3) GROUP BY c_customer_sk"
85,24,4,122,1774,create table subquery920332 as SELECT MAX(csales) AS tpcds_cmax FROM (select * from subquery619536)
85,24,4,123,1775,create table subquery86594 as with max_store_sales AS (select * from subquery920332) SELECT * FROM max_store_sales
85,24,4,124,1776,"create table subquery370088 as with max_store_sales AS (select * from subquery920332) SELECT c_customer_sk, SUM(ss_quantity * ss_sales_price) AS ssales FROM store_sales, customer WHERE ss_customer_sk = c_customer_sk GROUP BY c_customer_sk HAVING SUM(ss_quantity * ss_sales_price) > (95 / 100.0) * (select * from subquery86594)"
85,24,4,125,1777,create table subquery676444 as with frequent_ss_items AS (select * from subquery823007) SELECT item_sk FROM frequent_ss_items
85,24,4,126,1778,create table subquery110144 as with frequent_ss_items AS (select * from subquery823007) select * from subquery676444
85,24,4,127,1779,"WITH frequent_ss_items AS (select * from subquery823007), max_store_sales AS (select * from subquery920332), best_ss_customer AS (select * from subquery370088) SELECT * FROM (SELECT SUM(sales) FROM (SELECT cs_quantity * cs_list_price AS sales FROM catalog_sales, date_dim WHERE d_year = 2000 AND d_moy = 6 AND cs_sold_date_sk = d_date_sk AND cs_item_sk IN (select * from subquery110144) AND cs_bill_customer_sk IN (SELECT c_customer_sk FROM best_ss_customer) UNION ALL SELECT ws_quantity * ws_list_price AS sales FROM web_sales, date_dim WHERE d_year = 2000 AND d_moy = 6 AND ws_sold_date_sk = d_date_sk AND ws_item_sk IN (select * from subquery110144) AND ws_bill_customer_sk IN (SELECT c_customer_sk FROM best_ss_customer))) WHERE rownum <= 100"
85,25,4,128,1780,"create table subquery765446 as SELECT SUBSTR(i_item_desc, 1, 30) AS itemdesc, i_item_sk AS item_sk, d_date AS solddate, COUNT(*) AS cnt FROM store_sales, date_dim, item WHERE ss_sold_date_sk = d_date_sk AND ss_item_sk = i_item_sk AND d_year IN (2000 + 1) GROUP BY SUBSTR(i_item_desc, 1, 30), i_item_sk, d_date HAVING COUNT(*) > 4"
85,25,4,129,1781,"create table subquery635155 as SELECT c_customer_sk, SUM(ss_quantity * ss_sales_price) AS csales FROM store_sales, customer, date_dim WHERE ss_customer_sk = c_customer_sk AND ss_sold_date_sk = d_date_sk AND d_year IN (2000 + 2, 2000 + 3, 2000 + 1, 2000) GROUP BY c_customer_sk"
85,25,4,130,1782,create table subquery438215 as SELECT MAX(csales) AS tpcds_cmax FROM (select * from subquery635155)
85,25,4,131,1783,create table subquery762278 as with max_store_sales AS (select * from subquery438215) SELECT * FROM max_store_sales
85,25,4,132,1784,"create table subquery284149 as with max_store_sales AS (select * from subquery438215) SELECT c_customer_sk, SUM(ss_quantity * ss_sales_price) AS ssales FROM store_sales, customer WHERE ss_customer_sk = c_customer_sk GROUP BY c_customer_sk HAVING SUM(ss_quantity * ss_sales_price) > (95 / 100.0) * (select * from subquery762278)"
85,25,4,133,1785,create table subquery53218 as with frequent_ss_items AS (select * from subquery765446) SELECT item_sk FROM frequent_ss_items
85,25,4,134,1786,create table subquery480943 as with frequent_ss_items AS (select * from subquery765446) select * from subquery53218
85,25,4,135,1787,"WITH frequent_ss_items AS (select * from subquery765446), max_store_sales AS (select * from subquery438215), best_ss_customer AS (select * from subquery284149) SELECT * FROM (SELECT c_last_name, c_first_name, sales FROM (SELECT c_last_name, c_first_name, SUM(cs_quantity * cs_list_price) AS sales FROM catalog_sales, customer, date_dim WHERE d_year = 2000 AND d_moy = 6 AND cs_sold_date_sk = d_date_sk AND cs_item_sk IN (select * from subquery480943) AND cs_bill_customer_sk IN (SELECT c_customer_sk FROM best_ss_customer) AND cs_bill_customer_sk = c_customer_sk GROUP BY c_last_name, c_first_name UNION ALL SELECT c_last_name, c_first_name, SUM(ws_quantity * ws_list_price) AS sales FROM web_sales, customer, date_dim WHERE d_year = 2000 AND d_moy = 6 AND ws_sold_date_sk = d_date_sk AND ws_item_sk IN (select * from subquery480943) AND ws_bill_customer_sk IN (SELECT c_customer_sk FROM best_ss_customer) AND ws_bill_customer_sk = c_customer_sk GROUP BY c_last_name, c_first_name) ORDER BY c_last_name, c_first_name, sales) WHERE rownum <= 100"
86,26,4,136,1788,"create table subquery521131 as SELECT c_last_name, c_first_name, s_store_name, ca_state, s_state, i_color, i_current_price, i_manager_id, i_units, i_size, SUM(ss_net_paid) AS netpaid FROM store_sales, store_returns, store, item, customer, customer_address WHERE ss_ticket_number = sr_ticket_number AND ss_item_sk = sr_item_sk AND ss_customer_sk = c_customer_sk AND ss_item_sk = i_item_sk AND ss_store_sk = s_store_sk AND c_current_addr_sk = ca_address_sk AND c_birth_country <> UPPER(ca_country) AND s_zip = ca_zip AND s_market_id = 8 GROUP BY c_last_name, c_first_name, s_store_name, ca_state, s_state, i_color, i_current_price, i_manager_id, i_units, i_size"
86,26,4,137,1789,create table subquery129187 as with ssales AS (select * from subquery521131) SELECT 0.05 * AVG(netpaid) FROM ssales
86,26,4,138,1790,"WITH ssales AS (select * from subquery521131) SELECT c_last_name, c_first_name, s_store_name, SUM(netpaid) AS paid FROM ssales WHERE i_color = 'saddle' GROUP BY c_last_name, c_first_name, s_store_name HAVING SUM(netpaid) > (select * from subquery129187) ORDER BY c_last_name, c_first_name, s_store_name"
86,27,4,139,1791,"create table subquery493537 as SELECT c_last_name, c_first_name, s_store_name, ca_state, s_state, i_color, i_current_price, i_manager_id, i_units, i_size, SUM(ss_net_paid) AS netpaid FROM store_sales, store_returns, store, item, customer, customer_address WHERE ss_ticket_number = sr_ticket_number AND ss_item_sk = sr_item_sk AND ss_customer_sk = c_customer_sk AND ss_item_sk = i_item_sk AND ss_store_sk = s_store_sk AND c_current_addr_sk = ca_address_sk AND c_birth_country <> UPPER(ca_country) AND s_zip = ca_zip AND s_market_id = 8 GROUP BY c_last_name, c_first_name, s_store_name, ca_state, s_state, i_color, i_current_price, i_manager_id, i_units, i_size"
86,27,4,140,1792,create table subquery3990 as with ssales AS (select * from subquery493537) SELECT 0.05 * AVG(netpaid) FROM ssales
86,27,4,141,1793,"WITH ssales AS (select * from subquery493537) SELECT c_last_name, c_first_name, s_store_name, SUM(netpaid) AS paid FROM ssales WHERE i_color = 'khaki' GROUP BY c_last_name, c_first_name, s_store_name HAVING SUM(netpaid) > (select * from subquery3990) ORDER BY c_last_name, c_first_name, s_store_name"
86,28,4,142,1794,"create table subquery30251 as SELECT i_item_id, i_item_desc, s_store_id, s_store_name, MAX(ss_net_profit) AS store_sales_profit, MAX(sr_net_loss) AS store_returns_loss, MAX(cs_net_profit) AS catalog_sales_profit FROM store_sales, store_returns, catalog_sales, date_dim AS d1, date_dim AS d2, date_dim AS d3, store, item WHERE d1.d_moy = 4 AND d1.d_year = 2002 AND d1.d_date_sk = ss_sold_date_sk AND i_item_sk = ss_item_sk AND s_store_sk = ss_store_sk AND ss_customer_sk = sr_customer_sk AND ss_item_sk = sr_item_sk AND ss_ticket_number = sr_ticket_number AND sr_returned_date_sk = d2.d_date_sk AND d2.d_moy BETWEEN 4 AND 10 AND d2.d_year = 2002 AND sr_customer_sk = cs_bill_customer_sk AND sr_item_sk = cs_item_sk AND cs_sold_date_sk = d3.d_date_sk AND d3.d_moy BETWEEN 4 AND 10 AND d3.d_year = 2002 GROUP BY i_item_id, i_item_desc, s_store_id, s_store_name ORDER BY i_item_id, i_item_desc, s_store_id, s_store_name"
86,28,4,143,1795,SELECT * FROM (select * from subquery30251) WHERE rownum <= 100
86,29,4,144,1796,"create table subquery51815 as SELECT i_item_id, AVG(cs_quantity) AS agg1, AVG(cs_list_price) AS agg2, AVG(cs_coupon_amt) AS agg3, AVG(cs_sales_price) AS agg4 FROM catalog_sales, customer_demographics, date_dim, item, promotion WHERE cs_sold_date_sk = d_date_sk AND cs_item_sk = i_item_sk AND cs_bill_cdemo_sk = cd_demo_sk AND cs_promo_sk = p_promo_sk AND cd_gender = 'M' AND cd_marital_status = 'U' AND cd_education_status = 'College' AND (p_channel_email = 'N' OR p_channel_event = 'N') AND d_year = 1998 GROUP BY i_item_id ORDER BY i_item_id"
86,29,4,145,1797,SELECT * FROM (select * from subquery51815) WHERE rownum <= 100
86,30,4,146,1798,"create table subquery998650 as SELECT i_item_id, s_state, GROUPING(s_state) AS g_state, AVG(ss_quantity) AS agg1, AVG(ss_list_price) AS agg2, AVG(ss_coupon_amt) AS agg3, AVG(ss_sales_price) AS agg4 FROM store_sales, customer_demographics, date_dim, store, item WHERE ss_sold_date_sk = d_date_sk AND ss_item_sk = i_item_sk AND ss_store_sk = s_store_sk AND ss_cdemo_sk = cd_demo_sk AND cd_gender = 'F' AND cd_marital_status = 'S' AND cd_education_status = 'Secondary' AND d_year = 1998 AND s_state IN ('TN', 'TN', 'TN', 'TN') GROUP BY ROLLUP(i_item_id, s_state) ORDER BY i_item_id, s_state"
86,30,4,147,1799,SELECT * FROM (select * from subquery998650) WHERE rownum <= 100
87,31,4,148,1800,"create table subquery77353 as SELECT AVG(ss_list_price) AS B6_LP, COUNT(ss_list_price) AS B6_CNT, COUNT(DISTINCT ss_list_price) AS B6_CNTD FROM store_sales WHERE ss_quantity BETWEEN 26 AND 30 AND (ss_list_price BETWEEN 47 AND 47 + 10 OR ss_coupon_amt BETWEEN 5858 AND 5858 + 1000 OR ss_wholesale_cost BETWEEN 18 AND 18 + 20)"
87,31,4,149,1801,"create table subquery98890 as SELECT AVG(ss_list_price) AS B5_LP, COUNT(ss_list_price) AS B5_CNT, COUNT(DISTINCT ss_list_price) AS B5_CNTD FROM store_sales WHERE ss_quantity BETWEEN 21 AND 25 AND (ss_list_price BETWEEN 185 AND 185 + 10 OR ss_coupon_amt BETWEEN 11283 AND 11283 + 1000 OR ss_wholesale_cost BETWEEN 32 AND 32 + 20)"
87,31,4,150,1802,"create table subquery944049 as SELECT AVG(ss_list_price) AS B4_LP, COUNT(ss_list_price) AS B4_CNT, COUNT(DISTINCT ss_list_price) AS B4_CNTD FROM store_sales WHERE ss_quantity BETWEEN 16 AND 20 AND (ss_list_price BETWEEN 102 AND 102 + 10 OR ss_coupon_amt BETWEEN 367 AND 367 + 1000 OR ss_wholesale_cost BETWEEN 59 AND 59 + 20)"
87,31,4,151,1803,"create table subquery835568 as SELECT AVG(ss_list_price) AS B3_LP, COUNT(ss_list_price) AS B3_CNT, COUNT(DISTINCT ss_list_price) AS B3_CNTD FROM store_sales WHERE ss_quantity BETWEEN 11 AND 15 AND (ss_list_price BETWEEN 98 AND 98 + 10 OR ss_coupon_amt BETWEEN 1803 AND 1803 + 1000 OR ss_wholesale_cost BETWEEN 23 AND 23 + 20)"
87,31,4,152,1804,"create table subquery438090 as SELECT AVG(ss_list_price) AS B2_LP, COUNT(ss_list_price) AS B2_CNT, COUNT(DISTINCT ss_list_price) AS B2_CNTD FROM store_sales WHERE ss_quantity BETWEEN 6 AND 10 AND (ss_list_price BETWEEN 115 AND 115 + 10 OR ss_coupon_amt BETWEEN 4725 AND 4725 + 1000 OR ss_wholesale_cost BETWEEN 42 AND 42 + 20)"
87,31,4,153,1805,"create table subquery33237 as SELECT AVG(ss_list_price) AS B1_LP, COUNT(ss_list_price) AS B1_CNT, COUNT(DISTINCT ss_list_price) AS B1_CNTD FROM store_sales WHERE ss_quantity BETWEEN 0 AND 5 AND (ss_list_price BETWEEN 36 AND 36 + 10 OR ss_coupon_amt BETWEEN 16650 AND 16650 + 1000 OR ss_wholesale_cost BETWEEN 16 AND 16 + 20)"
87,31,4,154,1806,"create table subquery216944 as SELECT * FROM (select * from subquery33237) AS B1, (select * from subquery438090) AS B2, (select * from subquery835568) AS B3, (select * from subquery944049) AS B4, (select * from subquery98890) AS B5, (select * from subquery77353) AS B6"
87,31,4,155,1807,SELECT * FROM (select * from subquery216944) WHERE rownum <= 100
87,32,4,156,1808,"create table subquery714093 as SELECT i_item_id, i_item_desc, s_store_id, s_store_name, SUM(ss_quantity) AS store_sales_quantity, SUM(sr_return_quantity) AS store_returns_quantity, SUM(cs_quantity) AS catalog_sales_quantity FROM store_sales, store_returns, catalog_sales, date_dim AS d1, date_dim AS d2, date_dim AS d3, store, item WHERE d1.d_moy = 4 AND d1.d_year = 2000 AND d1.d_date_sk = ss_sold_date_sk AND i_item_sk = ss_item_sk AND s_store_sk = ss_store_sk AND ss_customer_sk = sr_customer_sk AND ss_item_sk = sr_item_sk AND ss_ticket_number = sr_ticket_number AND sr_returned_date_sk = d2.d_date_sk AND d2.d_moy BETWEEN 4 AND 4 + 3 AND d2.d_year = 2000 AND sr_customer_sk = cs_bill_customer_sk AND sr_item_sk = cs_item_sk AND cs_sold_date_sk = d3.d_date_sk AND d3.d_year IN (2000 + 1, 2000) GROUP BY i_item_id, i_item_desc, s_store_id, s_store_name ORDER BY i_item_id, i_item_desc, s_store_id, s_store_name"
87,32,4,157,1809,SELECT * FROM (select * from subquery714093) WHERE rownum <= 100
87,33,4,158,1810,"create table subquery52376 as SELECT wr_returning_customer_sk AS ctr_customer_sk, ca_state AS ctr_state, SUM(wr_return_amt) AS ctr_total_return FROM web_returns, date_dim, customer_address WHERE wr_returned_date_sk = d_date_sk AND d_year = 2002 AND wr_returning_addr_sk = ca_address_sk GROUP BY wr_returning_customer_sk, ca_state"
87,33,4,159,1811,"create table subquery601958 as with customer_total_return AS (select * from subquery52376) SELECT c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag, c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address, c_last_review_date_sk, ctr_total_return FROM customer_total_return AS ctr1, customer_address, customer WHERE ctr1.ctr_total_return > (SELECT AVG(ctr_total_return) * 1.2 FROM customer_total_return AS ctr2 WHERE ctr1.ctr_state = ctr2.ctr_state) AND ca_address_sk = c_current_addr_sk AND ca_state = 'MO' AND ctr1.ctr_customer_sk = c_customer_sk ORDER BY c_customer_id, c_salutation, c_first_name, c_last_name, c_preferred_cust_flag, c_birth_day, c_birth_month, c_birth_year, c_birth_country, c_login, c_email_address, c_last_review_date_sk, ctr_total_return"
87,33,4,160,1812,WITH customer_total_return AS (select * from subquery52376) SELECT * FROM (select * from subquery601958) WHERE rownum <= 100
87,34,4,161,1813,"create table subquery298257 as SELECT ca_county, d_qoy, d_year, SUM(ss_ext_sales_price) AS store_sales FROM store_sales, date_dim, customer_address WHERE ss_sold_date_sk = d_date_sk AND ss_addr_sk = ca_address_sk GROUP BY ca_county, d_qoy, d_year"
87,34,4,162,1814,"create table subquery132761 as SELECT ca_county, d_qoy, d_year, SUM(ws_ext_sales_price) AS web_sales FROM web_sales, date_dim, customer_address WHERE ws_sold_date_sk = d_date_sk AND ws_bill_addr_sk = ca_address_sk GROUP BY ca_county, d_qoy, d_year"
87,34,4,163,1815,"WITH ss AS (select * from subquery298257), ws AS (select * from subquery132761) SELECT ss1.ca_county, ss1.d_year, ws2.web_sales / ws1.web_sales AS web_q1_q2_increase, ss2.store_sales / ss1.store_sales AS store_q1_q2_increase, ws3.web_sales / ws2.web_sales AS web_q2_q3_increase, ss3.store_sales / ss2.store_sales AS store_q2_q3_increase FROM ss AS ss1, ss AS ss2, ss AS ss3, ws AS ws1, ws AS ws2, ws AS ws3 WHERE ss1.d_qoy = 1 AND ss1.d_year = 2002 AND ss1.ca_county = ss2.ca_county AND ss2.d_qoy = 2 AND ss2.d_year = 2002 AND ss2.ca_county = ss3.ca_county AND ss3.d_qoy = 3 AND ss3.d_year = 2002 AND ss1.ca_county = ws1.ca_county AND ws1.d_qoy = 1 AND ws1.d_year = 2002 AND ws1.ca_county = ws2.ca_county AND ws2.d_qoy = 2 AND ws2.d_year = 2002 AND ws1.ca_county = ws3.ca_county AND ws3.d_qoy = 3 AND ws3.d_year = 2002 AND CASE WHEN ws1.web_sales > 0 THEN ws2.web_sales / ws1.web_sales ELSE NULL END > CASE WHEN ss1.store_sales > 0 THEN ss2.store_sales / ss1.store_sales ELSE NULL END AND CASE WHEN ws2.web_sales > 0 THEN ws3.web_sales / ws2.web_sales ELSE NULL END > CASE WHEN ss2.store_sales > 0 THEN ss3.store_sales / ss2.store_sales ELSE NULL END ORDER BY web_q2_q3_increase"
87,35,4,164,1816,"create table subquery650975 as SELECT SUM(cs_ext_discount_amt) AS ""excess discount amount"" FROM catalog_sales, item, date_dim WHERE i_manufact_id = 334 AND i_item_sk = cs_item_sk AND d_date BETWEEN '2002-03-11' AND (CAST('2002-03-11' AS DATE) + 90) AND d_date_sk = cs_sold_date_sk AND cs_ext_discount_amt > (SELECT 1.3 * AVG(cs_ext_discount_amt) FROM catalog_sales, date_dim WHERE cs_item_sk = i_item_sk AND d_date BETWEEN '2002-03-11' AND (CAST('2002-03-11' AS DATE) + 90) AND d_date_sk = cs_sold_date_sk)"
87,35,4,165,1817,SELECT * FROM (select * from subquery650975) WHERE rownum <= 100
88,36,4,166,1818,create table subquery329462 as SELECT i_manufact_id FROM item WHERE i_category IN ('Sports')
88,36,4,167,1819,create table subquery351766 as select * from subquery329462
88,36,4,168,1820,create table subquery932185 as select * from subquery351766
88,36,4,169,1821,"create table subquery618496 as SELECT i_manufact_id, SUM(ss_ext_sales_price) AS total_sales FROM store_sales, date_dim, customer_address, item WHERE i_manufact_id IN (select * from subquery932185) AND ss_item_sk = i_item_sk AND ss_sold_date_sk = d_date_sk AND d_year = 2001 AND d_moy = 5 AND ss_addr_sk = ca_address_sk AND ca_gmt_offset = -5 GROUP BY i_manufact_id"
88,36,4,170,1822,"create table subquery707933 as SELECT i_manufact_id, SUM(cs_ext_sales_price) AS total_sales FROM catalog_sales, date_dim, customer_address, item WHERE i_manufact_id IN (select * from subquery932185) AND cs_item_sk = i_item_sk AND cs_sold_date_sk = d_date_sk AND d_year = 2001 AND d_moy = 5 AND cs_bill_addr_sk = ca_address_sk AND ca_gmt_offset = -5 GROUP BY i_manufact_id"
88,36,4,171,1823,"create table subquery317523 as SELECT i_manufact_id, SUM(ws_ext_sales_price) AS total_sales FROM web_sales, date_dim, customer_address, item WHERE i_manufact_id IN (select * from subquery932185) AND ws_item_sk = i_item_sk AND ws_sold_date_sk = d_date_sk AND d_year = 2001 AND d_moy = 5 AND ws_bill_addr_sk = ca_address_sk AND ca_gmt_offset = -5 GROUP BY i_manufact_id"
88,36,4,172,1824,create table subquery726449 as with ws AS (select * from subquery317523) SELECT * FROM ws
88,36,4,173,1825,create table subquery710688 as with cs AS (select * from subquery707933) SELECT * FROM cs
88,36,4,174,1826,create table subquery100006 as with ss AS (select * from subquery618496) SELECT * FROM ss
88,36,4,175,1827,"create table subquery14462 as with ss AS (select * from subquery618496), cs AS (select * from subquery707933), ws AS (select * from subquery317523) SELECT i_manufact_id, SUM(total_sales) AS total_sales FROM (select * from subquery100006 UNION ALL select * from subquery710688 UNION ALL select * from subquery726449) AS tmp1 GROUP BY i_manufact_id ORDER BY total_sales"
88,36,4,176,1828,"WITH ss AS (select * from subquery618496), cs AS (select * from subquery707933), ws AS (select * from subquery317523) SELECT * FROM (select * from subquery14462) WHERE rownum <= 100"
88,37,4,177,1829,"create table subquery724800 as SELECT ss_ticket_number, ss_customer_sk, COUNT(*) AS cnt FROM store_sales, date_dim, store, household_demographics WHERE store_sales.ss_sold_date_sk = date_dim.d_date_sk AND store_sales.ss_store_sk = store.s_store_sk AND store_sales.ss_hdemo_sk = household_demographics.hd_demo_sk AND (date_dim.d_dom BETWEEN 1 AND 3 OR date_dim.d_dom BETWEEN 25 AND 28) AND (household_demographics.hd_buy_potential = '501-1000' OR household_demographics.hd_buy_potential = '5001-10000') AND household_demographics.hd_vehicle_count > 0 AND (CASE WHEN household_demographics.hd_vehicle_count > 0 THEN household_demographics.hd_dep_count / household_demographics.hd_vehicle_count ELSE NULL END) > 1.2 AND date_dim.d_year IN (1999, 1999 + 2, 1999 + 1) AND store.s_county IN ('Williamson County', 'Williamson County') GROUP BY ss_ticket_number, ss_customer_sk"
88,37,4,178,1830,"SELECT c_last_name, c_first_name, c_salutation, c_preferred_cust_flag, ss_ticket_number, cnt FROM (select * from subquery724800) AS dn, customer WHERE ss_customer_sk = c_customer_sk AND cnt BETWEEN 15 AND 20 ORDER BY c_last_name, c_first_name, c_salutation, c_preferred_cust_flag DESC, ss_ticket_number"
88,38,4,179,1831,"create table subquery203822 as SELECT ca_state, cd_gender, cd_marital_status, cd_dep_count, COUNT(*) AS cnt1, STDDEV_SAMP(cd_dep_count), MIN(cd_dep_count), STDDEV_SAMP(cd_dep_count), cd_dep_employed_count, COUNT(*) AS cnt2, STDDEV_SAMP(cd_dep_employed_count), MIN(cd_dep_employed_count), STDDEV_SAMP(cd_dep_employed_count), cd_dep_college_count, COUNT(*) AS cnt3, STDDEV_SAMP(cd_dep_college_count), MIN(cd_dep_college_count), STDDEV_SAMP(cd_dep_college_count) FROM customer AS c, customer_address AS ca, customer_demographics WHERE c.c_current_addr_sk = ca.ca_address_sk AND cd_demo_sk = c.c_current_cdemo_sk AND EXISTS(SELECT * FROM store_sales, date_dim WHERE c.c_customer_sk = ss_customer_sk AND ss_sold_date_sk = d_date_sk AND d_year = 2000 AND d_qoy < 4) AND (EXISTS(SELECT * FROM web_sales, date_dim WHERE c.c_customer_sk = ws_bill_customer_sk AND ws_sold_date_sk = d_date_sk AND d_year = 2000 AND d_qoy < 4) OR EXISTS(SELECT * FROM catalog_sales, date_dim WHERE c.c_customer_sk = cs_ship_customer_sk AND cs_sold_date_sk = d_date_sk AND d_year = 2000 AND d_qoy < 4)) GROUP BY ca_state, cd_gender, cd_marital_status, cd_dep_count, cd_dep_employed_count, cd_dep_college_count ORDER BY ca_state, cd_gender, cd_marital_status, cd_dep_count, cd_dep_employed_count, cd_dep_college_count"
88,38,4,180,1832,SELECT * FROM (select * from subquery203822) WHERE rownum <= 100
88,40,4,181,1833,"create table subquery66448 as SELECT i_item_id, i_item_desc, i_current_price FROM item, inventory, date_dim, catalog_sales WHERE i_current_price BETWEEN 68 AND 68 + 30 AND inv_item_sk = i_item_sk AND d_date_sk = inv_date_sk AND d_date BETWEEN CAST('1999-07-14' AS DATE) AND (CAST('1999-07-14' AS DATE) + 60) AND i_manufact_id IN (682, 801, 904, 938) AND inv_quantity_on_hand BETWEEN 100 AND 500 AND cs_item_sk = i_item_sk GROUP BY i_item_id, i_item_desc, i_current_price ORDER BY i_item_id"
88,40,4,182,1834,SELECT * FROM (select * from subquery66448) WHERE rownum <= 100
89,41,4,183,1835,"create table subquery160177 as SELECT DISTINCT c_last_name, c_first_name, d_date FROM web_sales, date_dim, customer WHERE web_sales.ws_sold_date_sk = date_dim.d_date_sk AND web_sales.ws_bill_customer_sk = customer.c_customer_sk AND d_month_seq BETWEEN 1202 AND 1202 + 11"
89,41,4,184,1836,"create table subquery830631 as SELECT DISTINCT c_last_name, c_first_name, d_date FROM catalog_sales, date_dim, customer WHERE catalog_sales.cs_sold_date_sk = date_dim.d_date_sk AND catalog_sales.cs_bill_customer_sk = customer.c_customer_sk AND d_month_seq BETWEEN 1202 AND 1202 + 11"
89,41,4,185,1837,"create table subquery101100 as SELECT DISTINCT c_last_name, c_first_name, d_date FROM store_sales, date_dim, customer WHERE store_sales.ss_sold_date_sk = date_dim.d_date_sk AND store_sales.ss_customer_sk = customer.c_customer_sk AND d_month_seq BETWEEN 1202 AND 1202 + 11"
89,41,4,186,1838,create table subquery211263 as SELECT COUNT(*) FROM (select * from subquery101100 INTERSECT select * from subquery830631 INTERSECT select * from subquery160177) AS hot_cust
89,41,4,187,1839,SELECT * FROM (select * from subquery211263) WHERE rownum <= 100
89,42,4,188,1840,"create table subquery648760 as SELECT w_warehouse_name, w_warehouse_sk, i_item_sk, d_moy, STDDEV_SAMP(inv_quantity_on_hand) AS stdev, AVG(inv_quantity_on_hand) AS mean FROM inventory, item, warehouse, date_dim WHERE inv_item_sk = i_item_sk AND inv_warehouse_sk = w_warehouse_sk AND inv_date_sk = d_date_sk AND d_year = 1999 GROUP BY w_warehouse_name, w_warehouse_sk, i_item_sk, d_moy"
89,42,4,189,1841,"create table subquery959408 as SELECT w_warehouse_name, w_warehouse_sk, i_item_sk, d_moy, stdev, mean, CASE mean WHEN 0 THEN NULL ELSE stdev / mean END AS cov FROM (select * from subquery648760) AS foo WHERE CASE mean WHEN 0 THEN 0 ELSE stdev / mean END > 1"
89,42,4,190,1842,"WITH inv AS (select * from subquery959408) SELECT inv1.w_warehouse_sk, inv1.i_item_sk, inv1.d_moy, inv1.mean, inv1.cov, inv2.w_warehouse_sk, inv2.i_item_sk, inv2.d_moy, inv2.mean, inv2.cov FROM inv AS inv1, inv AS inv2 WHERE inv1.i_item_sk = inv2.i_item_sk AND inv1.w_warehouse_sk = inv2.w_warehouse_sk AND inv1.d_moy = 4 AND inv2.d_moy = 4 + 1 ORDER BY inv1.w_warehouse_sk, inv1.i_item_sk, inv1.d_moy, inv1.mean, inv1.cov, inv2.d_moy, inv2.mean, inv2.cov"
89,43,4,191,1843,"create table subquery119643 as SELECT w_warehouse_name, w_warehouse_sk, i_item_sk, d_moy, STDDEV_SAMP(inv_quantity_on_hand) AS stdev, AVG(inv_quantity_on_hand) AS mean FROM inventory, item, warehouse, date_dim WHERE inv_item_sk = i_item_sk AND inv_warehouse_sk = w_warehouse_sk AND inv_date_sk = d_date_sk AND d_year = 1999 GROUP BY w_warehouse_name, w_warehouse_sk, i_item_sk, d_moy"
89,43,4,192,1844,"create table subquery538219 as SELECT w_warehouse_name, w_warehouse_sk, i_item_sk, d_moy, stdev, mean, CASE mean WHEN 0 THEN NULL ELSE stdev / mean END AS cov FROM (select * from subquery119643) AS foo WHERE CASE mean WHEN 0 THEN 0 ELSE stdev / mean END > 1"
89,43,4,193,1845,"WITH inv AS (select * from subquery538219) SELECT inv1.w_warehouse_sk, inv1.i_item_sk, inv1.d_moy, inv1.mean, inv1.cov, inv2.w_warehouse_sk, inv2.i_item_sk, inv2.d_moy, inv2.mean, inv2.cov FROM inv AS inv1, inv AS inv2 WHERE inv1.i_item_sk = inv2.i_item_sk AND inv1.w_warehouse_sk = inv2.w_warehouse_sk AND inv1.d_moy = 4 AND inv2.d_moy = 4 + 1 AND inv1.cov > 1.5 ORDER BY inv1.w_warehouse_sk, inv1.i_item_sk, inv1.d_moy, inv1.mean, inv1.cov, inv2.d_moy, inv2.mean, inv2.cov"
